LOCATION_ID,SESSION_ID,STREET_NAME,STREET_NUMBER,COMPLEMENT,POSTAL_CODE,CITY,STATE,COUNTRY
5c7c9a1f-c9e0-45eb-923c-6461bbba3c38,25dbd557-4da7-49c3-aeb6-203c8318c552,Avenida Selena Mourão Naves Tristão,732,Casa 5,23749551,Sao Paulo,Sao Paulo,Brasil
530df855-109f-40ec-966a-f6b85eb036a2,171247d3-712c-4bf2-96cd-addecd11b762,Rua Larissa Yolanda de Álvares Espada,814,Apartamento 9,52696406,Osasco,Sao Paulo,Brasil
da60699d-d93d-40b0-9fb2-604b079e8294,fab0904f-85f1-4177-a2d7-130a53f52462,Rua Raul Danilo Oloiov,33,Casa 3,59318258,Sao Paulo,Sao Paulo,Brasil
aa33aebb-d9e6-4285-851e-f98ca29c5853,75572803-1a70-4dfc-8376-88e61ed5c7e5,Rua Augusto Gomes de Lemos Vaz Júnior,564,Casa 2,19828635,Osasco,Sao Paulo,Brasil
19db1daf-cf48-42fe-ba68-38a4372d2d5f,f8757e27-c0b9-4948-96e6-5f1d152aff15,Rua Alexandre Mário Rihe Kliei,91,Apartamento 7,95754581,Guarulhos,Sao Paulo,Brasil
ffc0bfb1-daab-46e6-a29c-18acc11c473b,5b24b433-1128-4817-b147-2720259f374d,Avenida Saulo Ayrton d'Ávila Oinvic,900,Casa 6,56445518,Sao Paulo,Sao Paulo,Brasil
240bfe5d-0a6c-4dbf-93d9-d650fffce736,6def3ab7-7e83-4185-8576-5798fe560642,Travessa Flávio Vliglizdra Castelo Júnior,908,Casa 3,49063447,Osasco,Sao Paulo,Brasil
7bafbaf2-fd52-4dbe-85cd-ee4a1f2e3039,ca9fe59a-8191-4c71-8d4e-5acd4915207c,Avenida Mayara Felícia Buarque,651,Casa 4,27855000,Osasco,Sao Paulo,Brasil
498c23f1-0ff1-4586-a811-9d52d006a739,b57a5ffd-7167-478a-925b-a41bd4a61bce,Rua Tina da Conceição,662,Casa 2,60159023,Guarulhos,Sao Paulo,Brasil
95cbdd93-94d1-4169-8450-92dc834257cd,28defa97-3b19-4dcf-b357-4c3d71dc0d71,Rua Aldo Tomáz Maciel de Toledo,235,Apartamento 9,18985750,Guarulhos,Sao Paulo,Brasil
48d43307-42df-4993-ae25-d5e3fd003b35,4562ebff-408a-46bb-9989-39d979d20171,Rua Dina da Paixão,349,Apartamento 3,46458506,Sao Paulo,Sao Paulo,Brasil
0e619fc5-b0a8-4bea-9979-899f673f9ad1,6d5266ea-b84b-4373-b4d4-9ee55dbde7e0,Travessa Roger Xerxes Rangel de Toledo,428,Apartamento 10,47469605,Sao Paulo,Sao Paulo,Brasil
aa1c56b5-5f4d-4019-b9e2-e332cc8dcbf3,b37b6cff-1b9b-4ae7-bb04-405d4e647c0e,Travessa Washington Gairnol de Alvarenga,195,Casa 5,16610693,Sao Paulo,Sao Paulo,Brasil
1af24e06-d021-439b-b793-444732ca5362,aa6a0138-086d-4e88-a8a4-ce12bccbeae3,Rua Kátia Pires de Mendonça Sezepu,936,Apartamento 8,22444067,Sao Paulo,Sao Paulo,Brasil
99e88ddd-85ab-4bd9-9f99-e4ebddd0fac9,bf0f315f-2294-4c28-b0de-dddfdabec263,Travessa Michel Frias de Iglesias,525,Casa 10,86469661,Guarulhos,Sao Paulo,Brasil
6538bd0f-b04d-480c-b195-b04b8ba007e2,1041e29b-f41e-4442-bbaf-e54265cba6fb,Travessa Leonara Pomomman de Madureira,43,Casa 2,68521619,Sao Paulo,Sao Paulo,Brasil
3f08ee52-e4a4-4f43-871b-44fbc50d24fe,53db1dc1-a7cb-47c5-bf2a-30abde6a4871,Travessa Rodrigo da Silva Raglosvic,300,Apartamento 4,94624190,Guarulhos,Sao Paulo,Brasil
59a8aeec-4201-4b84-818f-145bedb65152,5a907594-825c-43f4-a5e4-6160d323bd05,Travessa Mônica da Silva de Assis Yado Terceiro,267,Casa 10,20504476,Osasco,Sao Paulo,Brasil
8c2bc39b-cdc2-4ace-bce8-193282ba97cc,b496565f-ec01-40dc-9d7a-94a7c1c9b4c2,Rua Eloá Maria Gikenitsu de Barbosa,794,Apartamento 1,77257713,Osasco,Sao Paulo,Brasil
a3684fa0-929e-44dd-b236-fd5ed7ceacbf,090d7c83-4865-4573-9633-b70bcd3038e5,Avenida Isaías Ney de Meireles,365,Apartamento 4,35894173,Sao Paulo,Sao Paulo,Brasil
6b58018b-f232-4374-9751-7a6c3379f999,652fe5ab-801a-4d76-aa3b-46d6ecb87140,Travessa Fred Heitor de Souza Neto,224,Casa 10,95183183,Guarulhos,Sao Paulo,Brasil
6b46d41e-18d0-40f1-8aa2-ccd2454827d6,1fd3aad0-912e-4029-9a79-fa3e2e7b897b,Rua Nayara de Gonçalves Aivic Wana,263,Casa 10,28849512,Osasco,Sao Paulo,Brasil
51081c6e-9c69-4b2a-9008-c33df52636ca,645fbfd3-82db-433b-9150-12e2fe1e44d6,Travessa Bárbara Antimer,252,Apartamento 4,71142461,Sao Paulo,Sao Paulo,Brasil
00daeb47-4488-41ef-b205-da80608395fe,f67c5f9a-3f5b-44cd-8578-495986ad0a3b,Rua Robert de Barbosa,595,Apartamento 6,60181076,Sao Paulo,Sao Paulo,Brasil
b9e6046f-0306-4c26-ab9c-29f12030703b,24deeff5-8b1c-4b83-a5c1-634414eb4e54,Rua Isabela Dlae,260,Apartamento 4,88954423,Osasco,Sao Paulo,Brasil
fe395c7c-7b5e-4709-9513-252c6ff59437,12306f43-0ee4-40fd-ade4-39df3c2d92ff,Travessa Micael Roberto Subarewo Júnior,21,Casa 2,43501489,Sao Paulo,Sao Paulo,Brasil
9ffc59c8-a8a9-4a73-877b-e00395d92227,3b3d171a-b293-45ba-9cfa-ee630eddc88d,Travessa Josiane Cristiane de Barbosa Onaman,659,Apartamento 4,26118500,Guarulhos,Sao Paulo,Brasil
d94e1476-8c08-407f-9b12-9cd1dece0ee1,4c75f617-07be-49dd-9ff4-3cb4e2d47045,Avenida Paulo Cléber Gomes,172,Casa 3,57047841,Osasco,Sao Paulo,Brasil
958a77c6-4f5a-4cad-a815-ea19bfe284b0,4833b84e-bcad-4628-aeab-1f5e4bb7559d,Travessa Teresa Patrícia Ribeiro de Vasconcelos,744,Apartamento 2,89291502,Guarulhos,Sao Paulo,Brasil
fb780d6c-1564-4f0a-bf39-04a4e39f32e8,778f8eff-0513-4e5e-a50e-d66ffef93d44,Avenida Rodolfo Guilherme de Toledo Ozerngusvi,849,Apartamento 2,87376043,Sao Paulo,Sao Paulo,Brasil
81804677-d7c1-4a75-8e4f-2db95bca375f,278243e9-f705-4cbb-8610-ae7c04349f34,Avenida Moacyr de Alvarenga da Serra,624,Apartamento 7,14670525,Guarulhos,Sao Paulo,Brasil
1bc68602-41a6-4f52-a2e8-a3f4f1da8615,95c49d19-f448-4dd6-86b1-fb6244b3dc54,Rua Valter Osvaldo da Silva Buwa,138,Casa 10,46976032,Osasco,Sao Paulo,Brasil
c0d3be59-ec59-41e8-a927-a85381225723,7c1a8c11-7b66-4078-b676-f3f1ab8006a8,Avenida Luís Attasha,691,Apartamento 4,26653225,Osasco,Sao Paulo,Brasil
e05bfca9-2406-44ed-bb9c-3fc6cb7b269e,1b3ae927-7717-4aca-a0e4-1ec7af3f1ae8,Avenida Margarida Suzanne Naku Fontes Zuntsu,697,Casa 8,38338194,Guarulhos,Sao Paulo,Brasil
1cc754df-093c-4bf6-a175-9fc316095e9b,7b39017e-a983-4695-be77-ff499cbec66a,Travessa Valquíria Clara Oldier,345,Casa 10,30782863,Sao Paulo,Sao Paulo,Brasil
c2250603-ff87-4422-ac03-26714960a370,c015e057-fb41-444f-af65-0aff1dcbae6b,Avenida Rodolfo Rowo,814,Apartamento 9,65245331,Guarulhos,Sao Paulo,Brasil
36bd130a-8685-4b7a-bc7e-1b213803c024,64ac7acb-ba80-4dd6-9617-21beab5ca777,Avenida Léia Luiza Arnhi de Gusmão dos Santos,515,Casa 10,43613310,Osasco,Sao Paulo,Brasil
db4b9850-e0ab-422d-b42f-5323e168dea1,68fc520b-c0a5-4bee-81a8-2ff81a3cfc1d,Avenida Luiza Zeba,75,Apartamento 3,47782839,Osasco,Sao Paulo,Brasil
0368c1ec-696a-4cc2-852a-c98d2d5b6ffb,a7da76cd-cc59-4594-b9e9-0720297ea9e5,Travessa Flávio Matheus de Vargas,26,Casa 5,59708530,Osasco,Sao Paulo,Brasil
ba0f6a13-51c9-4b7e-9ea4-089438dcc204,03410828-2361-4a8d-8ed2-4e7e77ebe43e,Rua Janete Neavic,862,Apartamento 3,63391625,Sao Paulo,Sao Paulo,Brasil
6c115902-4a2b-4da3-85f4-feb35b314fce,ede4cfa4-345f-4b95-9c67-46e279508f39,Avenida Ivanete de Guimarães do Paraná,412,Casa 9,43127001,Guarulhos,Sao Paulo,Brasil
10dca5f6-60cf-41f5-8046-204f45e62b83,750c882c-4d14-4c63-ae83-bf23bf4a1ee1,Travessa Diogo Artur Mourão,499,Casa 7,75193777,Osasco,Sao Paulo,Brasil
43ad3e9d-bdfd-46da-b09c-94d322943aa3,adb033f9-e466-4013-8278-7c5d45daa8af,Avenida José Walter de Alvarenga Torres Cuzpirnis,474,Apartamento 2,88844881,Guarulhos,Sao Paulo,Brasil
0c18ac2b-0ea3-4411-bd1d-2f883879ab5f,80ed2092-365c-432b-a4db-9ecc17fd7ee4,Avenida Cleberson Ismael Bafaco Júnior,488,Apartamento 8,15676390,Sao Paulo,Sao Paulo,Brasil
8bfe0b73-ee33-4ff8-b734-5592ec5078ba,e515bff7-d839-4c67-8272-23c7b1ae74fb,Rua Alfredo Victor do Espírito Santo,623,Apartamento 8,60269546,Sao Paulo,Sao Paulo,Brasil
3f4cf39e-8377-4669-bd49-29bf99643572,e75422d1-5b98-4a46-b8c2-4fabaff899d7,Rua Amanda Verônica Guerra,552,Casa 3,39541997,Guarulhos,Sao Paulo,Brasil
eb1443f3-6a74-4790-88f1-afe0021f0fd9,f765702b-e59c-4e52-8548-4e03a25f9ae1,Rua Vívian Xiemolvic Jardim,942,Apartamento 4,88017293,Osasco,Sao Paulo,Brasil
03a577b6-e9da-45b0-8926-b25a97d7cab6,1beb7c30-aeef-4500-b2d9-161815167f34,Rua Sâmia Naves de Ortega,193,Casa 8,96800313,Guarulhos,Sao Paulo,Brasil
2c173dfc-ce96-4a33-a1c4-ac95992e2f6c,dce2190b-d739-4049-a783-32da46ecb9a9,Travessa Regina Mara de Angola Opha,120,Apartamento 3,81000855,Sao Paulo,Sao Paulo,Brasil
8b8a8215-5cf8-44a2-8388-416ad3db238c,a3d729ab-e9e7-4c96-86e8-990b0cc1617a,Avenida Helena de Jesus Drailan,378,Apartamento 6,93871479,Sao Paulo,Sao Paulo,Brasil
f9643e31-72d2-42b2-879a-c7ee7ce947f2,c64b0742-513b-45de-a8ca-cdc5df9420fc,Travessa Maísa Rebeca da Silva,64,Apartamento 1,63642165,Guarulhos,Sao Paulo,Brasil
cce2bf56-757d-4da2-a54a-8dd5477fa715,20d7cebe-19aa-4e1f-b4b9-9686ea1b4dc4,Rua Velma Regina do Espírito Santo,706,Casa 4,42120886,Guarulhos,Sao Paulo,Brasil
16567ad5-6d14-4741-88e2-c70eea1ea699,48ecd7aa-7258-433e-a0df-05980ed0ecd4,Travessa Elisângela de Almeida,662,Apartamento 5,60828720,Sao Paulo,Sao Paulo,Brasil
9c283548-f7ec-470d-aec3-c7dcd0b7ef39,189da9b8-83e8-41e0-a1da-e017734a31c2,Rua Thaíssa de Noronha Marques,37,Apartamento 5,78354600,Guarulhos,Sao Paulo,Brasil
01d790db-6b0f-4adb-8f7a-8d8adf9fb759,bdd51564-bfe4-4645-b98c-6d3cc474acef,Travessa Lino Naves,393,Casa 3,23538902,Guarulhos,Sao Paulo,Brasil
483ff07c-7746-4a93-9e94-bcded7a5b267,98140d99-57aa-4d7d-8894-e47b2347fba3,Rua Augusto Holtison,700,Casa 10,66417350,Sao Paulo,Sao Paulo,Brasil
b5e54161-8563-4335-8f55-7b3fcde0e396,e66a8551-0208-43f3-b51e-627a3a4dd462,Avenida Rose Solange Osbeson de Barbosa,527,Apartamento 9,37858589,Osasco,Sao Paulo,Brasil
f0abf9ec-f0c7-465d-bf50-b6db210d40f2,4478585b-4927-43a3-89b7-c60c7e0d9f13,Avenida Cauê de Souza da Silva Mopibere,164,Casa 7,17658507,Sao Paulo,Sao Paulo,Brasil
95e710d0-7f2a-42a9-997e-05c9c074c2aa,260829d1-bcdf-49f5-8459-eb392eafb0b6,Avenida Renata Gomes Usfi,938,Casa 3,86076693,Sao Paulo,Sao Paulo,Brasil
8731f4d0-4539-4e03-9cc0-be26d4e63266,b4e4b327-2c4d-49cb-879c-fb0b8f655c38,Avenida Vinícius Michel Bahia,317,Casa 9,27561065,Osasco,Sao Paulo,Brasil
bcb59d88-cfd9-48a8-b1c9-60383354d56d,89251f99-1fc8-46a8-b1b3-c91b0ee3c140,Rua Hugo Bradlarnreson,194,Apartamento 3,81937743,Sao Paulo,Sao Paulo,Brasil
179fe085-dc18-4dbf-a4a0-fa8f44351559,a8dc3e3f-5e14-4dad-b128-61ca79303e24,Avenida Lúcia Deião Nao,561,Casa 6,74568363,Osasco,Sao Paulo,Brasil
5e436a9a-05f7-46a7-80ec-b81dbfaaf938,ac030b11-5925-408d-be1c-3fcaedf781b5,Rua Tiago da Silva,542,Casa 2,99117027,Sao Paulo,Sao Paulo,Brasil
5277f65b-4282-46c7-b406-4b0f982f06e0,61086bbb-99f3-4a60-8a22-c7248781b787,Rua Elói Raifum de Salvador Mezne,9,Casa 10,89345186,Guarulhos,Sao Paulo,Brasil
4d33abbe-24a6-4533-a9a1-c2f12ca1fbb9,7cb8d097-dec0-4e4d-9985-fccce0035bca,Travessa André Wagner Mendes da Silva,180,Casa 9,48035597,Guarulhos,Sao Paulo,Brasil
06450417-5f63-4519-9b4e-8b54d004c58d,d3f47c32-7fe6-4e72-91ae-039aace61e3e,Travessa Josilda Larissa de Barbosa Bufonlez Jangada,605,Apartamento 4,61241823,Sao Paulo,Sao Paulo,Brasil
b8c95d1a-a4ba-4551-9ec1-c626f19a46d6,cafa86d3-d3ec-4247-94c7-2580fa8d155b,Avenida Flávia Joyce de Ferreira,45,Apartamento 7,84781337,Osasco,Sao Paulo,Brasil
ab0cde0f-1de0-4ac2-a9d7-acfd764c38c0,a3865648-8b20-49e5-ac51-852c8c16367e,Travessa César de Espanha do Prado,146,Apartamento 6,47939634,Guarulhos,Sao Paulo,Brasil
5e52de97-c355-4df6-9340-451b5d8cae67,3c846ce1-0ec2-43b9-9118-5bc0c5cbe82f,Travessa Otávia Guedes de Álvares,79,Apartamento 3,79491367,Guarulhos,Sao Paulo,Brasil
7cabe280-6f35-47d8-b7c1-110af49f240d,7d7f4b38-46b7-4ccb-9fd5-7df77aa00d59,Rua Andressa de Arantes,848,Apartamento 9,78809190,Osasco,Sao Paulo,Brasil
0a6467bf-290c-4d11-9594-9f0067fa9dfe,5a76273d-b054-493c-b81d-f4ad8ff32f84,Rua Joelma Natália de Braga Lamo da Paz,982,Apartamento 9,21171197,Sao Paulo,Sao Paulo,Brasil
474ef6c9-faa1-49b2-9802-7cf4c38ab9a0,bbc6bc5b-edef-433a-8de0-759ca86ca62e,Avenida Juan de Álvares,594,Casa 10,34657197,Guarulhos,Sao Paulo,Brasil
6d137e19-dbaf-4bf1-8183-35a523d1645a,df12d1b3-d58b-46b2-9243-28b76d498315,Travessa Dionísio dos Santos,506,Casa 4,11493371,Osasco,Sao Paulo,Brasil
1de25a4c-a12d-40c7-af2a-4c702b5c6dfa,30758e22-0a7f-4437-8c4c-c76aa1e75bd7,Avenida Vera Dehagigo,48,Apartamento 2,57038864,Osasco,Sao Paulo,Brasil
013e7c9c-12fc-4462-bc60-952fd48cda04,2328e169-b698-4251-8897-574d3becf00e,Travessa Jack Peso,663,Casa 3,70325063,Guarulhos,Sao Paulo,Brasil
36cd6734-f828-4cc0-9d27-b18516269745,fdc74fcb-e927-42e8-a3b8-3a94d57063f9,Travessa Caio Riro da Silva de Melo,623,Casa 6,81473641,Sao Paulo,Sao Paulo,Brasil
9afaa435-923b-4ecc-b393-cc05a99c7600,53e90a08-6bcf-44c2-9f03-3895a72dbf1e,Avenida Adílson Albano Gara,995,Apartamento 1,48077539,Sao Paulo,Sao Paulo,Brasil
509206ca-d4c9-4d8c-8096-56b4172de1e9,30ed36a6-71f7-4dae-b259-daf6686a6dd2,Travessa Xilena Luiza de Oliva Vephakyov,764,Apartamento 8,59907566,Osasco,Sao Paulo,Brasil
17f8f080-a644-4ad1-98d9-7e119d43aba4,09f246b0-4986-4df4-afcd-03101cb264df,Avenida Sheila Yura dos Santos,874,Casa 7,97016274,Sao Paulo,Sao Paulo,Brasil
26dd9393-3e50-465f-9317-a6e71b44840b,d1e32dd6-35e6-4945-930e-5b07f2be7e3c,Rua Zara de Bezerra,664,Casa 6,51362188,Sao Paulo,Sao Paulo,Brasil
da9a8a05-c5b8-439b-8840-46c9d2bfb175,64ca1e0a-f312-4437-b2f6-078925fcb2b0,Travessa Marlene dos Santos da Mata,195,Apartamento 8,41548484,Sao Paulo,Sao Paulo,Brasil
cf3f04a5-13eb-4211-b693-f29a90a3e61b,7c3c2c26-df65-4cf7-8b05-baf55819fa0f,Travessa Paulo Marciano de Palhares Fontes,978,Apartamento 4,18023885,Guarulhos,Sao Paulo,Brasil
2989a9d3-396c-4733-9188-b2c1ee8d4caa,e7438c19-273b-485f-9980-497a9030e1fd,Avenida Jenny Amélia Coutinho,595,Apartamento 10,23808035,Osasco,Sao Paulo,Brasil
86595f14-79e7-4165-9187-62f93a17948c,6de3153f-578a-45ae-97b8-6bbbd44e807d,Avenida Milene Maria de Toledo,433,Casa 9,17109134,Sao Paulo,Sao Paulo,Brasil
d763463a-7014-4200-bc42-068d7aa058be,fd3b8e3b-498d-4465-8e35-09cc8e8e5f2b,Rua Úrsula Oenszo,467,Apartamento 8,83078122,Guarulhos,Sao Paulo,Brasil
50c7fa29-1376-47ec-a10d-6dfa5a82949d,2e68c901-40e7-4a2c-aaff-b1db067ca5a7,Avenida Patrícia Clarice de Freitas Vinamma,370,Casa 1,84143998,Sao Paulo,Sao Paulo,Brasil
fad3fcbd-9d99-4f40-bc0a-8ee5f3e14c5d,5e0beeef-4813-4bfd-b2d2-b6d4e1839354,Rua Ali Otto de Oliveira Castelo,798,Apartamento 6,36195404,Guarulhos,Sao Paulo,Brasil
a42bbaaa-29b1-4e74-973d-f4660f72d44f,231a053a-87a7-4b6c-89fd-22cfa2d2d3b4,Travessa Benedito Laércio de Leão da Silva,748,Casa 4,87813561,Sao Paulo,Sao Paulo,Brasil
ea73a05e-eee3-4db7-929c-382d6e0b832d,59460de4-f772-4ff5-987a-7bfcf05fb7d0,Travessa Laerte Chana,677,Apartamento 6,64475372,Osasco,Sao Paulo,Brasil
2f9cedbf-a691-4a45-9b0e-c19ec619c83a,9500b4aa-d6f8-410a-9acf-3fb0a5e539a9,Rua Sílvio Souto de Bueno,522,Apartamento 3,64777075,Osasco,Sao Paulo,Brasil
da86f8e0-4f69-4449-8181-b05636edfc3f,626d5c2c-42f8-4106-8c82-9519d4cc8a98,Avenida Cícera Mizuyo,711,Casa 7,77064197,Osasco,Sao Paulo,Brasil
5cea8ccb-737a-40a6-be8c-97e69a8cf5e4,7c6e1488-5dea-4acd-95a7-d89d8f845c7f,Rua Eduardo de Barbosa Pires Vuma,466,Apartamento 5,56723027,Osasco,Sao Paulo,Brasil
057bdb57-91b8-496d-97ec-38ca4bb25fbe,881ec3bd-9f13-42a3-9bde-376b3f301c16,Avenida Mariano Lopes Neto,648,Casa 2,63670312,Osasco,Sao Paulo,Brasil
f6fdc7dd-cc9f-4232-9b43-ce3fa2d84b8e,0d70769c-3ce9-439c-aa64-c8944c0e88ec,Travessa Rodrigo de Pacheco,942,Casa 6,57898693,Guarulhos,Sao Paulo,Brasil
87283fb0-d810-445f-b53d-c3bc095f2637,272015df-87a0-444a-9b40-2826fef9ccc9,Travessa Jonathan Abílio Dokeda,527,Casa 2,58249068,Sao Paulo,Sao Paulo,Brasil
02e64757-959a-4b37-8c11-f0c6cc2b066f,e6ed407a-2944-4155-857e-68f628685ef5,Avenida Ademar de Ortiz,31,Casa 9,75318262,Sao Paulo,Sao Paulo,Brasil
de6b549a-d405-454e-aa20-a50e781b8a71,c0593d83-0f60-450e-8c2c-21b7bcae5627,Travessa Abílio Oduvic Gomes,225,Apartamento 10,48250025,Sao Paulo,Sao Paulo,Brasil
9c6acc72-c816-4925-8b46-9985a56f6702,3fd0a554-0c62-4d4e-a8be-7add9cca9bcb,Rua Valdirene Joelma Rosatto de Muniz,205,Casa 5,86106975,Sao Paulo,Sao Paulo,Brasil
9b83f51a-8273-4f03-8884-f5ebf00170a7,9e8f958f-a9d0-47f0-87a3-44dc289cb45d,Travessa Samuel Raul Coutinho Neto,931,Apartamento 1,94954745,Sao Paulo,Sao Paulo,Brasil
656830b1-d56d-4d22-be1d-455ddff28d69,5b2516c6-c425-4073-b322-f9c62349fd29,Avenida Lino Hércules Rowaro Duque Irnsapern Júnior,374,Apartamento 6,94482907,Guarulhos,Sao Paulo,Brasil
63ca9ebc-0522-4200-bbe3-ef484d344193,b20487ab-388d-4c24-8440-218c60a27b04,Rua Bernardo Gomes Hiwa,971,Apartamento 10,98021822,Guarulhos,Sao Paulo,Brasil
be840671-c91a-4caf-814a-ff28b239886a,037cd85d-38db-429f-8bfd-1500c2614c2a,Rua Lisa Abigail de Souza,118,Apartamento 5,74901826,Guarulhos,Sao Paulo,Brasil
d5e09a72-c429-46c7-8ac1-4b2bbd02b997,5f148455-8911-4f1b-8f55-049840e0f7b2,Rua Vitória Samanta Jardim Wegla,966,Casa 10,53878130,Guarulhos,Sao Paulo,Brasil
8436d7e8-c067-42b4-bd68-76d7d2a0e692,43232cb2-3c9b-445c-9ff2-86807469247e,Travessa Fátima de Muniz Trevisan,916,Casa 9,97304956,Osasco,Sao Paulo,Brasil
b2fa60b3-9358-4b84-95a1-3cdaa7c88470,6b8b80c5-0a39-462b-9171-c1b9a854875c,Rua Oliver André de Oliveira,967,Apartamento 6,83007202,Sao Paulo,Sao Paulo,Brasil
36b0b2f1-b3ce-4c22-ab33-06289ad9890e,908150ff-11fe-4a29-a388-71574438009a,Rua Luiz de Guimarães,362,Apartamento 10,44837422,Sao Paulo,Sao Paulo,Brasil
5adb5b07-c697-4554-b04d-c67bb888f87e,2ae9cd65-a92c-4051-83c2-d1c30e6a8a2e,Avenida Eduardo da Silva,83,Apartamento 8,28273409,Sao Paulo,Sao Paulo,Brasil
33a8b851-a748-43e5-982f-e630f4446f86,0f53f138-3dde-49cf-b816-cb69bd3698c0,Avenida Toninho do Amazonas Franco,785,Casa 3,24535975,Guarulhos,Sao Paulo,Brasil
cfae9a0c-9ca3-4fa1-867e-f6d998e486c9,e5a64cd7-d412-4a50-8410-0dd1d24ededb,Rua Rosilda de Linhares,625,Casa 7,31550072,Guarulhos,Sao Paulo,Brasil
10798e67-c18d-47ac-ab10-074c0875bc62,3e3033d6-82b0-478e-b794-8cd856406c6c,Rua Francisco Leo da Silva de Munhoz,163,Casa 2,98606322,Guarulhos,Sao Paulo,Brasil
f0d69d34-4564-44d5-a6db-b0d8a73700f4,bffc2d1f-fa43-4b02-a1d5-12e921f85c9d,Travessa Dina do Prado,865,Apartamento 9,64064236,Guarulhos,Sao Paulo,Brasil
4e21e05d-d5b0-4333-8788-fd661b4894e5,6c64f076-3b3f-46c7-bed4-48cab9f4382e,Rua Severino da Silva de Cabral,689,Casa 2,13579129,Guarulhos,Sao Paulo,Brasil
f3900974-4347-4428-a9c4-f75dc23e3e24,2c47ed62-9eae-4a15-b282-7eb340f29de2,Avenida José Dreaman de Drummond Mourão,510,Casa 6,17546900,Guarulhos,Sao Paulo,Brasil
00f91b91-9a11-460e-a54e-3a4c43160a45,798f00ef-bd00-41de-955e-0be73d435fcb,Avenida Tânia Gomes de Brito,770,Casa 2,65489645,Sao Paulo,Sao Paulo,Brasil
ff0709fa-ef9d-4441-a126-29faa532a84b,06abcb05-4856-4c38-ab39-0d6b9d1f048f,Travessa Vanda Imyi,116,Apartamento 8,19931369,Osasco,Sao Paulo,Brasil
9a560475-ee83-4844-b448-2a7eb6ee767c,32784c93-f572-4216-a841-3113c06623c6,Rua Lili de Duarte,893,Apartamento 6,83607891,Sao Paulo,Sao Paulo,Brasil
1b173e23-618a-47f8-8ea6-da159d95c599,cecf21ac-d823-40ee-8f46-d40cf0d26b17,Travessa Raí Renato Branco Rosatto,242,Casa 5,25525111,Osasco,Sao Paulo,Brasil
1bd028a1-281d-45c4-a81c-1a551e6f7480,124d40ab-e541-4759-bf76-bbd074705ef5,Travessa Luís Ximenes,27,Casa 5,83946222,Guarulhos,Sao Paulo,Brasil
9d5dfbd5-4e46-48d9-b45c-81c0fe2bc4fb,98000523-706a-4fb9-ad5f-3bcfd2917daf,Rua Chico de Bueno,791,Casa 3,38360164,Guarulhos,Sao Paulo,Brasil
c635f0bb-f03e-450d-b44f-d861a19d8015,c463c944-158f-4a6e-bf98-7828216b69c2,Travessa Wagner Fontes,130,Casa 7,65601755,Sao Paulo,Sao Paulo,Brasil
0ba2855d-62b2-4204-ac76-230daf3d8f31,fb2ba062-a63d-4a79-b629-5dc8be6fa5e7,Rua Arilda Rodrigues,281,Apartamento 5,71354712,Osasco,Sao Paulo,Brasil
649504e2-721f-45de-8d74-329c1d034494,15cbfeb4-f158-4d3a-a44b-fc575d6705c0,Rua Raquel de Souza,6,Casa 9,29667792,Sao Paulo,Sao Paulo,Brasil
10b8f099-7a7b-4c65-941c-f5752ca31182,5b141dcc-cafd-45d0-ac9b-91c20e04c27e,Avenida Hildebrando Jacinto Gream Dias,483,Casa 6,43201473,Sao Paulo,Sao Paulo,Brasil
fbd76835-ad43-4140-b012-0909dccd404e,742864bc-f6fb-4b7f-aae6-999290d150ff,Rua Patrick de Palhares Júnior,191,Apartamento 8,70773491,Guarulhos,Sao Paulo,Brasil
e39caf77-ec9b-4c72-844a-6c06c602b92b,e3641ce0-8f83-4347-a5f7-c885ad2eb535,Travessa Kevin Igor Azbern,175,Casa 6,27383555,Sao Paulo,Sao Paulo,Brasil
71caa56a-96a5-47c9-af23-3bb657bf9625,830983aa-17ca-4ea6-bc6f-cd2fc1ec74cd,Travessa Aparecida Quênia dos Santos,74,Casa 2,24215693,Guarulhos,Sao Paulo,Brasil
f3810ec2-dc7c-4c5a-adec-7375c8022827,1ea64198-e3d0-4149-85d4-d18d5aa0d778,Rua Patrick Osvaldo Mendes,661,Apartamento 3,22302234,Guarulhos,Sao Paulo,Brasil
590978d6-b922-446f-887b-3c5f0b3938a1,544371ed-aa00-43ac-a8d4-b85a4fd146d2,Rua Júlia de Lemes Floilurn,595,Casa 5,90933594,Guarulhos,Sao Paulo,Brasil
3409f0f6-4b2e-4cba-8647-7cdfd9926853,56d2e75e-054f-4e63-89b8-222d4cab6ce0,Avenida Plínio Bóris de Ramos,212,Casa 7,29136685,Osasco,Sao Paulo,Brasil
faa10b73-bbbf-4520-ae82-ab4ab35c715f,f1ba5885-2de1-4bed-8ab1-f40e664a3bee,Travessa Zeca Prio,368,Apartamento 9,83988693,Guarulhos,Sao Paulo,Brasil
90c24b84-f500-4147-8b80-a851fde03650,1aab5340-fbeb-41d1-9dc1-3ffec49f09dd,Travessa Wagner Juan Barutebi,960,Casa 3,29322121,Osasco,Sao Paulo,Brasil
640f8928-d7dd-4546-b999-81f9b33b41bb,2254b9e8-a1e3-408d-ace6-d9b8810fce55,Rua Christie de Maia Gutierrez,840,Casa 10,34360549,Osasco,Sao Paulo,Brasil
