PAYMENT_ID,CART_ID,PAYMENT_TYPE,CARD_NUMBER,EXPIRATION_DATE,CVV,APPROVED_PAYMENT
d0c32708-4c25-4334-b7e9-337e4163b95c,129c1506-5eab-4f8a-86f8-364f45e406e7,CREDIT_CARD,8080060949270272,7/2025,240,0
3731cf58-277a-48e1-ab75-c97a57e43b6f,b035801a-32e8-4f46-9ac1-c8ee111b44fa,CREDIT_CARD,8080060949270272,7/2025,240,1
0aea57d5-4712-40de-a7e9-d5308bd54f63,d706aff6-c8d2-4cca-a7d0-204a9124f4d1,VOUCHER,8080060949270272,7/2025,240,1
3e4f559f-0bab-4615-98e9-23c963d7b923,1bf118ad-ef42-4701-80bb-9b21cec378e2,VOUCHER,8080060949270272,7/2025,240,1
298c6774-91f0-4a65-9e0a-5f3c55653813,dbb43ac7-73bd-466b-9ba2-a12ac6b464f7,CREDIT_CARD,8080060949270272,7/2025,240,1
bc80b603-8244-4257-9a78-ebbc3a34a620,143e9e50-e4d4-4b4f-b9da-a4bb34c37ed8,DEBIT_CARD,8080060949270272,7/2025,240,1
d92d0176-1b4c-4e82-b99e-c724c23e7df3,ef1cba98-592a-41d9-ba4f-2a3107b15d37,VOUCHER,8080060949270272,7/2025,240,0
f1c270a4-ce05-476a-99e0-451217213aa5,e93989cf-d525-4872-9c2a-46a4c5b91383,DEBIT_CARD,8080060949270272,7/2025,240,0
af66d75a-2bf5-4e65-be42-fa57fa3b58db,9f49a53a-58ab-49ce-944d-297f56315c0d,CREDIT_CARD,8080060949270272,7/2025,240,1
1bed84e0-9d30-4b37-9314-857aac5f428b,b47638ed-3e8f-4b17-acdc-eae972a58a62,CREDIT_CARD,8080060949270272,7/2025,240,0
dae9ef9b-c1db-4f89-949f-256e8d898be3,ea1d8a43-859d-4c11-94a6-d6b70e42529f,DEBIT_CARD,8080060949270272,7/2025,240,0
caf47d71-04fe-4523-a2fc-6bfdf4966c76,3ad97c39-2d91-4375-accb-23e8e35fd462,DEBIT_CARD,8080060949270272,7/2025,240,0
b95a0e73-2ea6-4637-b06c-99d80246100c,417e7522-4c58-4b70-a2ea-108835fb36b7,VOUCHER,5067504569073256,7/2025,745,0
7a44796d-9c93-4f74-82ce-ed3b616e7b06,6357b755-06e8-477f-a9c8-587403a31ccd,DEBIT_CARD,5067504569073256,7/2025,745,1
9b16aa8f-f1e4-4f84-a31c-74f0a166f806,cadf7e4e-9b23-4d41-bc66-0bf7466c89a3,VOUCHER,5067504569073256,7/2025,745,0
6a54d7c2-538b-4e91-9e10-975cea399823,a54fb398-7e61-4c53-b896-9d33d9681a1c,VOUCHER,5067504569073256,7/2025,745,0
19ed0143-7186-4ab0-950d-247cc35020e2,2a0d136d-c859-469e-95b3-34692e871c5e,CREDIT_CARD,5067504569073256,7/2025,745,0
e0854824-10e1-40bd-81e7-a46d7f66d084,2478ccbc-4391-4def-a452-c5f959d6f932,VOUCHER,5067504569073256,7/2025,745,0
16d889a9-6acc-4dba-b607-eeb3e79a608a,7e1ba2b4-5b7a-4999-bcca-9a045cdea3c7,DEBIT_CARD,5067504569073256,7/2025,745,0
23b586f6-47eb-43df-9fc1-6fc856ffdd5d,b510499b-6cbf-43b9-b0e9-65362d630b46,DEBIT_CARD,5067504569073256,7/2025,745,1
336b9d68-4bcb-4263-9e9a-c78ff1eb4e90,65fa7104-81f7-4da3-b279-6d9a597b9cb6,CREDIT_CARD,5067504569073256,7/2025,745,0
7c663e50-2711-4ce4-ab8b-9d5e06f7c736,a27d912a-e760-4f40-9614-2f8e1acf8fa5,VOUCHER,1721425989858715,6/2025,588,0
7115f9b5-ed9b-4179-982e-ae0a3cdc3b07,53043434-4502-400b-b771-331006ded166,CREDIT_CARD,1721425989858715,6/2025,588,1
c6a748eb-bd71-455a-a3bf-c57bdfe68927,a2e51070-1e08-4c7b-8e66-0f93461c9fae,VOUCHER,1721425989858715,6/2025,588,0
64c0a3f9-8d61-4d6a-a1b3-d7e4371eaa91,d332267d-072b-453f-9acb-6acf10d34d2d,CREDIT_CARD,1721425989858715,6/2025,588,0
2e79aa8e-cdbe-42ff-892a-9b6a56479ad8,2adbd281-7386-4bfd-92f0-a94f9c7a286e,VOUCHER,1721425989858715,6/2025,588,0
14bce9f4-b560-484d-a75a-f40574cd98ff,4e0acd4f-eeb7-40fd-8d1c-72e3dbd6f843,CREDIT_CARD,1721425989858715,6/2025,588,0
4c763829-d627-49ed-968a-8fe3a9bb39af,d9e03efe-85c8-43a6-a0ff-1a0e2acd0000,DEBIT_CARD,1721425989858715,6/2025,588,1
e7784d66-7201-46f1-a28d-e213e23659f6,d974379a-495d-4872-8c4d-c3a48f3f0c7a,VOUCHER,1721425989858715,6/2025,588,1
cc0997f3-17ec-4e2a-bf99-18e8c168f0ea,ef4d4ca1-5c9a-4099-a6ee-3ef720e7c45f,CREDIT_CARD,1721425989858715,6/2025,588,0
f1e616b5-cc5c-482c-bbe2-f69ce827b423,495832c4-e7fd-4da3-bfb6-fa9bf5ab9b03,CREDIT_CARD,1721425989858715,6/2025,588,0
89a960ae-df12-4ecf-a4d2-0dc6ccf43fa2,ab2855ed-cb38-4c1f-b368-a7b1511dc78e,VOUCHER,4652806045545135,3/2025,738,1
2279f5f2-8d5e-49ea-8e0d-d0d6f69546c9,653bc9b9-045b-4615-9695-ded1d198538b,VOUCHER,4652806045545135,3/2025,738,0
b2450acd-b83e-4cb7-ba01-76a9e47ed94d,9cf2871f-c0d0-4ff2-a926-813a711e1733,DEBIT_CARD,4652806045545135,3/2025,738,0
b4a4f1c3-cee3-4672-81ae-83066085de09,d275381f-4c13-44a3-be49-de2d5a90af08,VOUCHER,4652806045545135,3/2025,738,0
f3489e93-df43-495b-9a37-cf6c5f3fbcea,b7730da7-ea54-4ae9-a400-e57e86742ca3,DEBIT_CARD,4652806045545135,3/2025,738,0
99ed896f-70f0-485b-9fa5-49c7475b3a97,4697d13a-6a25-441d-97e9-788c473d3967,DEBIT_CARD,4652806045545135,3/2025,738,0
99f505b4-b388-47a2-bc75-52487f85aed2,25822c77-a664-4517-af77-12220935d3ef,CREDIT_CARD,4652806045545135,3/2025,738,0
2a186bfc-7843-4659-a7bb-31565dd78f3e,e7027778-d5ad-4c9e-a5c0-b21ffc4b44b8,VOUCHER,4652806045545135,3/2025,738,0
0a94873c-d4ea-45b8-8394-9ab24a60c468,e4d1cbb1-07f5-43bc-b837-7902b3ca9408,DEBIT_CARD,4652806045545135,3/2025,738,0
10b4208e-c63c-4e8a-8a2c-2b9fbaea8921,5a1305e4-764c-4a41-8fb2-7671560fce39,DEBIT_CARD,4652806045545135,3/2025,738,1
756e2459-363f-422e-93da-99a8bee0fcda,4c9612d8-ccbf-4d53-b242-f42c342b521e,VOUCHER,3497254421665870,1/2025,283,0
09125268-0a5f-4319-8aec-53b76089b959,f02fbcb0-02f0-4453-bad0-70e78ae66dc4,CREDIT_CARD,3497254421665870,1/2025,283,1
79feb573-9e27-4347-b43d-2ae1b9684a04,55f955cd-73c9-4e02-974a-63e614d361cd,DEBIT_CARD,3497254421665870,1/2025,283,1
80e3092d-f60f-4bcd-8834-8ca90888bfac,e6da032f-39e6-474e-ab37-204dee32bc16,DEBIT_CARD,3497254421665870,1/2025,283,1
bad05e10-5fa2-4400-acbd-61a182ff0f54,a5adc54f-1bb7-4993-90c5-4f67170d43fb,DEBIT_CARD,3497254421665870,1/2025,283,1
d8eac9de-7d86-434b-88f3-1ebf6ae0bb3d,ca0faab8-d507-46dc-b8e4-e16b5cf3cd30,DEBIT_CARD,3497254421665870,1/2025,283,0
084ee8b6-77b9-44d9-ab4b-47fd2b3083a4,d5220b67-33fc-44b8-b194-60449b37312e,CREDIT_CARD,3497254421665870,1/2025,283,1
d80ecc52-60dc-4e46-9e30-01d521d9a61e,0710d4dc-3da3-4b21-b7dd-05f73bcf58e4,DEBIT_CARD,3497254421665870,1/2025,283,0
6d551f1f-ba7d-497a-beed-14555c6f3278,a2765381-bf42-47b1-b218-c9cb175bfcef,CREDIT_CARD,3497254421665870,1/2025,283,1
00254b77-8776-4322-a03f-c5b3fa541818,23b5be90-553b-45b3-af08-3b32cab882b4,VOUCHER,3497254421665870,1/2025,283,0
9753b8fc-8bfa-4cd3-b37c-b5a82bcbf0f5,1993eabd-c13c-4350-8c1c-538caa0a621f,VOUCHER,3497254421665870,1/2025,283,1
24103f9a-9cbe-4a02-be19-c076d5facc82,b5debae1-4f5e-4e4e-a714-aea339c4463e,DEBIT_CARD,3497254421665870,1/2025,283,0
fb0e2ef5-84bb-46cb-a2c1-a27b56edd6c2,bf2b66f9-7e7d-4a59-830f-ce77645810f4,DEBIT_CARD,3497254421665870,1/2025,283,0
bda741ef-536c-4701-8569-d1c546d128bb,41d75f92-5dfb-40ab-b5b5-aea00c2ef581,VOUCHER,6205950859587341,5/2025,484,0
1c4bc2ac-112c-48e9-acfe-c6497f7589a2,61170c63-5e2e-4132-8cb4-4069a32573e3,DEBIT_CARD,6205950859587341,5/2025,484,1
7167a75b-bbae-4035-ad79-68525121098f,7e274c6d-4631-4486-9bcf-07769107c44f,CREDIT_CARD,6205950859587341,5/2025,484,0
5ebfe76e-c09f-448a-bb0d-4d8cc09d44ba,5e6797be-fceb-440f-a6fb-afe9b5f084be,CREDIT_CARD,6205950859587341,5/2025,484,1
d5fbca80-d154-4676-8064-d5468154c97e,652c5985-d4e3-4ba6-9a10-7b5387e4ed7d,CREDIT_CARD,6205950859587341,5/2025,484,0
24f749ab-8d51-4382-a41b-3f715a07d7d7,52e59839-5b8b-4018-8e18-51956379723a,DEBIT_CARD,6205950859587341,5/2025,484,0
003e5077-0133-4ae6-8681-f3d10eb5a24c,8520884c-e519-49a2-a964-8d6349c02035,DEBIT_CARD,6205950859587341,5/2025,484,0
b03b32ae-878b-4910-963f-1f657a887dc9,5e093691-8715-482f-909e-c5cc111789d3,DEBIT_CARD,6205950859587341,5/2025,484,1
5a317221-f09d-426d-baad-026935404303,0b233540-bbab-4c74-aa77-5eb0802bafe3,DEBIT_CARD,6205950859587341,5/2025,484,1
121a569d-b60c-45c0-a626-3906d60f7c43,eb9d6b47-cb4d-4538-b35c-0506b73d3f2c,DEBIT_CARD,6205950859587341,5/2025,484,0
4a2a33e8-ac1e-4392-9eaf-deb8a2556341,3dea225d-23b0-4e78-97ca-c06d1776a3bc,VOUCHER,6205950859587341,5/2025,484,1
2fe35038-ebec-4417-af3a-1e5d86c1d453,0e9c73cc-04a1-4fb7-a4e2-8485ca29e01d,DEBIT_CARD,6205950859587341,5/2025,484,1
95fc2b38-9b38-4739-8054-d28eb2daf61e,e1cf46ed-7518-4396-b7e2-abe83e2efa25,DEBIT_CARD,6205950859587341,5/2025,484,0
2f85a69c-26e5-40a7-b359-72f0f1b06a82,c11a2182-82c2-458d-ba09-612c9adce15d,VOUCHER,6205950859587341,5/2025,484,0
a27f1401-1890-4444-a127-38ff9216dc6d,fdec1880-96d7-4d83-b62d-29f0e7ba5fd8,DEBIT_CARD,2323268527173538,6/2025,199,1
06df8791-4a07-4191-89ba-776b3a6bff30,fc8a70a8-27af-437e-903b-bf57742b58da,VOUCHER,2323268527173538,6/2025,199,0
6de5e63c-5a70-46a0-9fcd-f4d0d13ba486,22f9b71b-e783-43de-8136-487c6d88508f,DEBIT_CARD,2323268527173538,6/2025,199,0
5cf6f325-4d88-4047-8afd-28536aeb9e79,919a5da1-5855-4ff5-86f6-efc60289305f,CREDIT_CARD,2323268527173538,6/2025,199,0
316c455e-268d-457b-a2ed-579fc00c5ba8,c7a7d0e5-57b5-4644-a375-8acb37361bdb,VOUCHER,2323268527173538,6/2025,199,0
bac7c78c-ce99-4644-915b-6cf99c9f0439,616d7d25-fa42-4c71-a8af-4fbc76c3ac28,VOUCHER,2323268527173538,6/2025,199,0
a870012b-54e8-4d56-b292-f678051addb6,ee929ea1-aed8-4c4a-97ee-2719bb72b9dd,VOUCHER,2323268527173538,6/2025,199,1
ff542112-3643-468a-ae1e-912e4ae3af7f,c5fe9a82-2599-40b3-8438-94790458c8d9,CREDIT_CARD,7891844497729973,11/2025,479,0
36dd0fb4-17c5-469f-91fb-b576b2816135,ccaf9659-7dc7-4237-b9c7-5cd999788eef,DEBIT_CARD,7891844497729973,11/2025,479,0
4ab20d63-92d8-4c4c-81a3-f5be01bf8910,065e6939-4afd-4c0f-9dfc-670064b16614,DEBIT_CARD,7891844497729973,11/2025,479,1
8f576242-01f5-4f07-919c-081bc99a5684,4302e3de-18ec-4ba3-9ce6-de24005898a7,CREDIT_CARD,7891844497729973,11/2025,479,0
11b8277e-778b-44cd-bf86-c62aed223d5e,cdcfe0a5-be04-42fd-a250-43d5b9269426,CREDIT_CARD,7891844497729973,11/2025,479,0
6497ccb4-b919-4b81-a7ee-9f6948c90658,2aafb2bb-e7de-4db9-8134-2330e342ec22,VOUCHER,7891844497729973,11/2025,479,1
d7649021-17d6-4ff4-9170-afd3488bc3f3,34d73bf7-4ea2-42fe-930e-4b2fccf3b464,DEBIT_CARD,7891844497729973,11/2025,479,1
56110759-d85a-48e4-9d68-816854ddc08b,95734961-9672-4c3c-8a52-943d946c3ccd,DEBIT_CARD,7891844497729973,11/2025,479,0
a4996d03-c6c6-4e06-b9c8-36863abe82a7,2749d612-e3d9-4520-8458-9d70bddd6e24,CREDIT_CARD,6070672639974612,4/2025,852,1
89986d66-7c0e-478c-94d4-e472b4adb4b9,3f4214ef-8c80-4ac9-9b39-854552a85c73,CREDIT_CARD,6070672639974612,4/2025,852,0
61ac3a4a-d432-4566-a028-6d86b01595e9,c1be9626-56af-4568-94ac-c0b875d39f35,CREDIT_CARD,6070672639974612,4/2025,852,1
85e30a4b-7b8d-4736-830e-56f0af98c8d3,c3e0e48c-ec2f-4243-9774-0ce4af4aa7e0,VOUCHER,6070672639974612,4/2025,852,0
bf214fc3-571d-4252-bbb9-7e3c66e98db5,b34acf04-af22-4ebe-ba31-857d1a5bcc58,CREDIT_CARD,6070672639974612,4/2025,852,0
b85c8e1c-1ba4-4375-a36f-eac00c2cddf1,10e8ca3d-f59d-4758-ae2c-3f03a8687c72,DEBIT_CARD,6070672639974612,4/2025,852,1
696d90ce-f7d6-44e3-9074-13f0025ade54,53480dfd-ccb8-40ec-96cd-d57d7b8a3c96,DEBIT_CARD,6070672639974612,4/2025,852,0
a9fd2fd1-a365-4f94-ab0b-5d0d7153306d,292019af-17e8-4ff3-998c-091829771ec0,VOUCHER,6070672639974612,4/2025,852,0
af3af2fe-e96b-4c5d-ab66-f1329534d315,00124ecd-4712-4f18-b6c9-528903a4bbad,CREDIT_CARD,6070672639974612,4/2025,852,1
4b9d7be4-6309-40f2-9116-a9f3c939c76f,9bafc1f7-ece1-4cd6-97d6-ae7af0293537,DEBIT_CARD,6070672639974612,4/2025,852,0
09deb555-5331-4b28-9663-0449f7858741,e040a5db-26c2-4cba-a376-100563d7bf7b,VOUCHER,6070672639974612,4/2025,852,1
f1823f7e-85d8-4477-90a3-c6a90f9ca8cf,7c374d01-c0b6-4d51-8bdc-d26e2478bc0d,CREDIT_CARD,6070672639974612,4/2025,852,0
500d7328-135a-44c6-b170-eccb7f0e2ee1,c42db6c8-2327-4a0e-9598-230e94ea3be2,CREDIT_CARD,6070672639974612,4/2025,852,1
cd84475b-a634-4b67-82ef-ab7652e07ab3,ff0df6b2-df3c-4eb3-94ea-1317fdd4636e,DEBIT_CARD,6070672639974612,4/2025,852,1
3b9f934e-c237-4026-9a2f-5bf66b7bb1f8,753f48e4-a17b-4f0e-86b2-fea72d3c8ca7,DEBIT_CARD,1507072420814521,7/2025,170,0
9ebdcc4e-4c16-4e24-b15f-24744b66c4d4,6b3bad02-f96c-43b2-b4e0-43ad76052357,DEBIT_CARD,1507072420814521,7/2025,170,1
4aa25ed6-885a-4fdd-b9f4-5c33c5f670d9,368fe340-0292-417c-8180-572c19d093a0,CREDIT_CARD,1507072420814521,7/2025,170,0
7b57c606-b357-4bc8-bfcd-6fb55df521ac,a1e2f98e-438a-44c7-9939-03ed9465eb54,VOUCHER,1507072420814521,7/2025,170,0
a0421f15-a9ce-4cc0-937c-326e8ec852aa,06b0bb31-9172-4aea-bcb8-a1cd9ac36754,CREDIT_CARD,1507072420814521,7/2025,170,1
29d8d31d-e6ce-413d-a6c6-2baa5c3de5f2,93623de8-2423-46a4-8132-121e607db396,CREDIT_CARD,1507072420814521,7/2025,170,0
caec25af-5615-46ad-8625-ba0ea766d9ce,be4c59dd-1ba6-4f6f-be30-63986a9d3763,CREDIT_CARD,1507072420814521,7/2025,170,1
88304a58-e2a5-4abd-bea3-ed6d1028d369,36a652dd-a16f-4ae9-ac65-1129dc1b752b,CREDIT_CARD,1507072420814521,7/2025,170,0
aeffa033-093e-4a2a-9079-6a0c83a462e8,2868e788-712a-4c14-9778-f9420efa7950,CREDIT_CARD,1507072420814521,7/2025,170,0
ddb6111c-ba6f-4d27-9785-5e17c22143ff,f20921c9-61c0-406a-b14a-41973c4987da,DEBIT_CARD,1507072420814521,7/2025,170,0
2a495d09-9da8-4280-97c2-a6b272373cb8,6bd2aab7-712f-40af-98c2-f96ba5530cb4,VOUCHER,1507072420814521,7/2025,170,0
3adc317c-f6d9-4dca-855c-5fe492b354a5,c8dd4e90-a224-45d3-9c0d-782055c6e657,VOUCHER,4443236932784773,8/2025,149,0
ef753557-0ee1-4d0a-9d24-872c9b829ab5,95633211-fa50-4868-aca4-e1e4a58dd817,CREDIT_CARD,4443236932784773,8/2025,149,0
ebfd1f32-2e1f-46b1-b332-0ffdd7853740,e58e2933-9f2c-4de9-b18f-7c3f0db035a5,DEBIT_CARD,4443236932784773,8/2025,149,1
e264dfdf-dffe-4d4c-a9b6-fb8e36e34923,95eb54d1-cceb-474a-993a-cfcd9b658d02,CREDIT_CARD,4443236932784773,8/2025,149,0
26e9f47e-f572-4575-b296-28e1e2695fe4,281eed54-991c-4e51-ad2a-790c8627775c,DEBIT_CARD,4443236932784773,8/2025,149,0
4fecf7ae-1f2e-4af5-b4fa-cfe9379ac489,3ff26c5f-c5a4-43fa-9c16-f66d9cb54204,DEBIT_CARD,4443236932784773,8/2025,149,0
be1096e8-69e9-48f3-971f-c702288eb50b,b2b6a473-cd0b-471e-9d01-e435cb3a75fe,DEBIT_CARD,4443236932784773,8/2025,149,0
ddabf532-0afc-4e20-b489-a96050c50889,fb6ff5d0-8860-44f7-b222-89c4ff6b05f2,VOUCHER,4443236932784773,8/2025,149,0
b6dfe7f1-7c3d-454c-9689-04064c63c325,fc681361-485a-49ab-9dae-7551672c0584,CREDIT_CARD,4443236932784773,8/2025,149,1
cf0699d8-bd6e-4e14-8a9c-510b6fb11f6a,81c5d752-101f-4e3e-aeb8-99ab46181ca9,VOUCHER,4443236932784773,8/2025,149,1
22e227f1-58b8-44d2-b180-c47475a957b7,7c90f8db-5346-418f-928b-802855cff916,VOUCHER,7734385946951235,2/2025,512,1
b9b024e5-08d8-40ac-9a25-7e8f0ec97aac,11d899a3-818d-4271-8c93-bb94468d797c,DEBIT_CARD,7734385946951235,2/2025,512,0
e35e96cd-4c7a-4907-ac26-76f07ab201ea,3dca09c6-a353-4581-a0a5-9370c51ff60f,VOUCHER,7734385946951235,2/2025,512,0
2532df9c-1839-4640-9ded-601aa98395ec,b2cef437-d4bf-4a40-9a2b-c0133db52c89,VOUCHER,7734385946951235,2/2025,512,0
54a04ad4-91ac-4736-a670-d19ae4108586,96f5f869-0cf6-4613-9b4e-2f146c537159,CREDIT_CARD,7734385946951235,2/2025,512,0
eeacf24a-79ad-47c1-ab2d-aa3b0ef73ec0,e063cc63-b3c2-48d4-a09c-36b372d241d8,CREDIT_CARD,7734385946951235,2/2025,512,1
1d8645f3-0ed2-4ae9-8be6-1d64f9188b7f,9fb48310-0171-46ce-aba4-4914632393b0,CREDIT_CARD,7734385946951235,2/2025,512,1
b148a3be-1828-4300-855a-6c72ed9f5e77,4c1fb0bc-807b-4fd8-a9ed-e0084422a841,CREDIT_CARD,7734385946951235,2/2025,512,1
42520ce2-cb55-446a-be24-1f7559dcaf35,708ba46a-f0bc-415a-a90b-7cede19c560f,CREDIT_CARD,4335414357969785,9/2025,602,0
5eca7866-c155-47ad-9c3d-5f6b9bf86b5b,98e36af2-62ab-42f5-83ea-69e54c9af86b,CREDIT_CARD,4335414357969785,9/2025,602,0
b8da22d3-c5fe-4e40-aee6-149b13a65470,6ef3b6c8-fb9c-4316-b5f4-8a6beaf53571,CREDIT_CARD,4335414357969785,9/2025,602,1
4ac562fb-9940-495c-81bd-32af1957b11b,0a8556a5-7225-44b9-be91-98e95e7dc305,DEBIT_CARD,4335414357969785,9/2025,602,0
8be00eb5-eb8b-4bc3-bb69-a1e0d24c1f25,581afb3f-c783-4f50-aaf0-c2da44936bf7,CREDIT_CARD,4335414357969785,9/2025,602,1
63bd5031-860a-4429-9568-842b76daceba,1e5c90c9-59ac-439d-8d52-85e10e87f80f,DEBIT_CARD,4335414357969785,9/2025,602,1
148168f2-e936-4cf3-95ca-cb6b4f3b0c67,8e37ac01-e82d-4827-948a-2f6391a410e5,CREDIT_CARD,4335414357969785,9/2025,602,1
e65950c7-edd8-4907-a307-a086c1579f90,80603781-ab81-4c21-ba30-2351636bad79,VOUCHER,4335414357969785,9/2025,602,0
fa685eff-318e-4692-b22a-760a59d32094,3342decf-385f-4646-b462-9b2f4fbef923,VOUCHER,4335414357969785,9/2025,602,0
9a53bb0d-ef4c-4802-83c1-9aedceb7cf44,08581292-e048-40cc-a60c-92f66e2a6776,CREDIT_CARD,2454958243570151,8/2025,280,1
7ab015c4-e727-4fa5-9613-bf8a0ccfc077,74efac8c-7681-485d-a887-fa864b9fefdf,DEBIT_CARD,2454958243570151,8/2025,280,1
a16fc9ae-4474-4a73-bd0e-33b504184567,a0c5e0e5-f363-48c6-af3e-e297f4e61f69,VOUCHER,2454958243570151,8/2025,280,0
6f100cb0-3fa4-44a0-a4bf-05ee8c3acc6d,00e8d837-95c4-444d-984a-4f6123fa62ea,DEBIT_CARD,2454958243570151,8/2025,280,0
7e726cea-2891-4e8d-899d-b0f8f4e61656,e2371abc-cd20-42d0-aae8-1be4add0a4fe,DEBIT_CARD,2454958243570151,8/2025,280,1
e6e41baa-8987-4fec-af33-145264d6fb81,441df1e2-b312-4731-a672-55e28bbbde0a,CREDIT_CARD,2454958243570151,8/2025,280,0
6f3e2a11-bedd-4043-9bd5-6d9f888e7092,4d6b64e3-50a2-4e7d-8222-1cf2b2b95cf8,DEBIT_CARD,2454958243570151,8/2025,280,1
9e9ca870-68f2-4725-96fd-5ee08896ec9b,e5e30d49-bcde-4d6e-b5af-e327e72695a5,CREDIT_CARD,2454958243570151,8/2025,280,1
3110f9ca-04ab-41ee-be5f-a86212189fa6,3c366e8f-94bc-4e18-b3d0-7e617a7a43d8,CREDIT_CARD,2454958243570151,8/2025,280,1
92d81c9c-aa97-4144-9d11-a39c1cab62b7,fda81c65-2ec1-4ca2-9907-77d695b27ab2,DEBIT_CARD,2454958243570151,8/2025,280,0
c7cefe2f-ed2e-4e7c-a46e-590701066b04,be55e2cf-21ec-42f9-a8c3-2a35e079058d,CREDIT_CARD,2454958243570151,8/2025,280,1
e09f6a40-1856-453e-bcc3-5622ab2dd849,3a6f41f7-da77-4427-bc62-47beecc287ea,CREDIT_CARD,2454958243570151,8/2025,280,0
5f5e49b9-bbfc-4f66-bb2a-ed9e3f58912e,f0b2358e-56da-4db1-81c6-57345f63fced,DEBIT_CARD,3483109913070423,1/2025,428,1
4959a76f-62a7-45f4-aace-52c19a2ab2fd,7667e845-f0d9-438d-abe8-010aa904628c,VOUCHER,3483109913070423,1/2025,428,1
2a41eb90-4e28-46b8-8f85-0f8b496f3890,efd4a518-09cf-48c3-8b24-0dc7f576bbcd,CREDIT_CARD,3483109913070423,1/2025,428,1
59631ef1-95b7-4448-a0a2-f822379cea11,793669aa-c3fa-4898-ae84-4936da745447,VOUCHER,3483109913070423,1/2025,428,0
1eefa837-a9c0-4413-8c3d-e9ef33b63722,05abf117-1453-4772-9e0b-cbcdefe464b7,DEBIT_CARD,3483109913070423,1/2025,428,0
703457cc-84f5-4c0d-97a4-dff0cd6ca2bc,0a49e3d2-aa1a-4002-a34e-f038798cb79d,VOUCHER,3483109913070423,1/2025,428,0
e0e37940-c184-49b1-a945-ee59d72b908c,ee15543b-0068-4c58-950d-545e7b205b7e,DEBIT_CARD,3483109913070423,1/2025,428,0
fae92ebc-3647-41e5-8f8c-9efc5aebfda8,e51c9e81-f93b-4e1f-96b1-2d6adfcf3053,CREDIT_CARD,3483109913070423,1/2025,428,0
cf38c3e7-53e8-4f1e-8a28-3deb9bfa0af2,e7d104ae-c3eb-4d06-ae69-e71a6eb4a143,CREDIT_CARD,3483109913070423,1/2025,428,0
deea2d3c-1d24-4fc2-9443-5103b06b6a46,8cb9371b-e864-4573-8a75-beb5a20a6b52,CREDIT_CARD,3483109913070423,1/2025,428,0
2bb00036-34e6-499b-b65f-d95245b9ba22,8c41e12c-c60a-448d-ace3-62405cfa85c1,CREDIT_CARD,3483109913070423,1/2025,428,1
98368904-266c-4370-8bee-be213ff657cd,95fa7f44-7c13-4f08-bff4-9687a519098a,DEBIT_CARD,3483109913070423,1/2025,428,1
0bb6e689-b936-4013-8730-127cbcaf45e2,83823f5b-e584-447b-85a3-30445cdb21ce,DEBIT_CARD,3483109913070423,1/2025,428,1
0d7f56be-657c-439f-be05-ae694e35f903,586f0798-816a-4c63-adad-9214d18e1951,DEBIT_CARD,3483109913070423,1/2025,428,0
75da82bc-ac79-4936-9d37-a44a3a5d7be2,d91c760c-a168-4dec-bfe1-c78456b1da1e,CREDIT_CARD,3483109913070423,1/2025,428,0
3a5ee48b-9971-4ed7-a17a-c293bd4d9309,d11f0219-3824-461b-af66-342a1c0b45c3,VOUCHER,8106431287222143,1/2025,491,1
ae9f1166-0d16-41a7-b941-88a794222c43,33ab2b51-540c-40ef-834a-cbc1ea188b85,CREDIT_CARD,8106431287222143,1/2025,491,0
f3ed10e3-ef7c-4ea0-9d60-2623c9bc5bd3,ed43260a-0ffc-4e84-91be-ceeaa6e5106c,DEBIT_CARD,8106431287222143,1/2025,491,1
8012b276-8df5-422d-ad2d-521b30a1dff8,7603d464-bfc6-4e96-b5aa-2862c1340cb4,CREDIT_CARD,8106431287222143,1/2025,491,0
8421d146-b9de-47ec-bbc8-0826b0973d20,8ac20210-4a78-424b-b3a7-4eda379daaf4,DEBIT_CARD,8106431287222143,1/2025,491,1
90f40175-252e-4684-98dd-8d3eb97c010c,c1ee6a73-440b-4bb6-a4c7-7198897b7019,VOUCHER,8106431287222143,1/2025,491,0
930c4622-bc04-495c-b3ba-add45c2a8928,b4913a5b-4740-4f61-a1af-eb9b349e8991,VOUCHER,8106431287222143,1/2025,491,1
66153d5b-ddf2-4b17-928d-7d2d47076ebe,20726728-d3a2-40e2-96e8-76835e4bf12e,CREDIT_CARD,8106431287222143,1/2025,491,0
5c2e6f9f-96f5-458f-bffb-56e95f23d203,420f5d3a-f72e-4c44-b3d3-8f81814d8a66,CREDIT_CARD,8106431287222143,1/2025,491,0
567769d2-0491-463d-bf90-71c286b581ae,2ab8b236-3260-4f23-9a8f-0cf08a82b60e,DEBIT_CARD,8106431287222143,1/2025,491,1
0dbe8f00-a53c-44a0-9865-384b67a98d54,9763b90d-06dd-4942-a5c4-44559e4b003c,CREDIT_CARD,8106431287222143,1/2025,491,1
3cf55a18-ac97-44d7-bb3d-ad394fb20494,3a5b6376-bbea-4074-8c1a-cc227a33bc1f,VOUCHER,8106431287222143,1/2025,491,0
358d00c2-15f6-4b38-9983-f074f6f1d137,7e8e546c-d96a-4b74-9963-e661a5bbf151,DEBIT_CARD,8106431287222143,1/2025,491,1
