LOCATION_ID,SESSION_ID,STREET_NAME,STREET_NUMBER,COMPLEMENT,POSTAL_CODE,CITY,STATE,COUNTRY
1600b3d8-c53d-4e44-92d3-855450013b51,0985e47e-d8d7-4c3b-8e43-1139a094cfef,Rua Luzia da Graça Dilanomu,980,Apartamento 7,33093020,Guarulhos,Sao Paulo,Brasil
7c888947-62a5-4c9e-ac03-02c3fdf2df62,50fa15d5-0571-4716-8353-860b276fdae1,Avenida Terezinha de Menezes Inhi do Nascimento,961,Casa 4,59340983,Guarulhos,Sao Paulo,Brasil
bab006df-6f49-453b-9dc7-c54ba279feb2,02ea291f-db14-4a43-b079-b5fba47ae970,Travessa Camilo Leonardo de Muniz da Silva,120,Casa 5,74021973,Guarulhos,Sao Paulo,Brasil
de662c4f-ad11-4bb9-b397-462119d599f8,9f284941-c0e7-4749-a739-10999beceddc,Avenida Telma do Amaral de Lima Cuzo,203,Casa 10,38173823,Sao Paulo,Sao Paulo,Brasil
2296d1b9-a3e0-4b5a-9aa0-759bbafacbdf,fd1763af-3b45-45d6-a113-1f0774291e6c,Avenida Janete Estrada Ohemo,263,Casa 3,36770878,Osasco,Sao Paulo,Brasil
5d6d8e84-3649-4540-bc99-ae23fb2a1e44,19ba2d3f-f114-4b66-970c-10ecfd7e5794,Avenida Neila Ana de Brandão da Nóbrega,619,Casa 6,85292901,Sao Paulo,Sao Paulo,Brasil
9cd36f90-601c-4794-bbf7-00ec7ba75864,f68c1225-9967-4678-9d72-12f8b8ea35fa,Travessa Tiago da Silva,824,Apartamento 9,26553017,Osasco,Sao Paulo,Brasil
deb8be0f-ee28-4823-a3a2-2ae73ecbff2c,e76db8d0-6b0b-409d-83dc-a87788451f0e,Avenida Daiane Amfayloan de Camargo,669,Casa 2,29283897,Sao Paulo,Sao Paulo,Brasil
c4431913-4b3d-40e2-9caf-fb246412971a,bfb76f25-56f1-4148-8a26-b256e74dafc2,Avenida Juan Fiaoan de Medeiros,773,Casa 4,26513012,Guarulhos,Sao Paulo,Brasil
1e807741-2fd9-4b91-a90e-a63ba0c01541,52efef3a-05f8-4103-96a4-1b4779a71f21,Rua Roger Cléber da Costa Eaomzirnov,929,Casa 8,49880782,Osasco,Sao Paulo,Brasil
b316e254-b066-41c0-8020-0cc368df0504,343f81b7-ba38-42f2-a2dc-4592779f04bd,Avenida Charlene Edilene de Souza Kechiho da Silva,719,Casa 6,86137254,Osasco,Sao Paulo,Brasil
2b35dc44-07b0-423c-a80e-25443a3758b6,a95f2adc-999e-4546-8011-b834cb5633cb,Avenida Cibele Marilúcia de Alvarenga,36,Casa 3,27123126,Guarulhos,Sao Paulo,Brasil
727c6491-4e68-461a-934b-7c1fff52ced8,7743fa70-0d21-4204-963e-cdc3396e50df,Avenida Rogério da Paraíba Castelo Branco,156,Apartamento 5,29299134,Osasco,Sao Paulo,Brasil
2633d4d4-a2e9-4ad9-a1f1-a9dd8d3d280f,72bcb6d0-c123-44e6-8b5c-fbd4638504e5,Travessa Moisés Milton do Amaral de Fraga,147,Apartamento 8,19633924,Osasco,Sao Paulo,Brasil
26ed08b8-af2d-430c-9fad-c90604645814,174e8267-79ad-4371-bbbc-47b0cab7dc18,Travessa Eliane Guiomar de Holanda,941,Casa 6,33644639,Guarulhos,Sao Paulo,Brasil
f89fb99d-8fd9-4a53-8163-a660c8123a60,10365d68-7c78-456d-907f-23acd206d30e,Travessa Arnaldo Adônis Igreja,540,Apartamento 7,25439122,Guarulhos,Sao Paulo,Brasil
998b420d-0e62-4d37-878e-3c0985964348,52b3d591-cc9b-41fa-b748-b7391f55680a,Avenida Marco de Teixeira,9,Apartamento 4,89174986,Guarulhos,Sao Paulo,Brasil
69151e9b-b624-4acc-813b-09da76900a24,84c6dcdf-beb1-4baa-935f-98e0b8ba1daa,Rua Maria de Lisboa dos Pinhais,696,Casa 4,71394273,Sao Paulo,Sao Paulo,Brasil
f7e0ac3f-0994-4cb9-938b-fcd4f2df5842,ed79a16c-8f09-49db-9725-22692ecfa5b3,Rua Tânia Vânia Riwapu de Monteiro da Paz,104,Casa 10,31773382,Guarulhos,Sao Paulo,Brasil
28138b22-c7da-4b33-8df8-45a01fdd82e5,bed2aaa5-301f-4e97-b8de-0e23a89a0e90,Rua Carlos Weber,931,Apartamento 7,80568510,Osasco,Sao Paulo,Brasil
a7c5f8f9-ed1e-4ebf-9144-17f4a5662b58,2032fabd-d60f-4f61-95f3-9e0332102725,Rua Paulínia Leila Yrnez,185,Apartamento 6,16451975,Guarulhos,Sao Paulo,Brasil
fc999070-c309-423e-aae1-e1f611fcd345,d92e9b74-5c3d-45bf-8ae7-61623ab82b86,Travessa Célia Maria Reburo Yrna,69,Casa 4,10961548,Osasco,Sao Paulo,Brasil
e4dc3d1c-2576-4108-b8d5-5360fc721d41,fa1b73ca-f92b-4e88-bb1d-20d253460dbe,Avenida Karin Bruna Ysaelli de Linhares Tofurone,884,Casa 8,22329386,Osasco,Sao Paulo,Brasil
1702179e-6d4d-41bd-a254-f4f30e482318,624b1efe-0e93-487b-9a4b-ed1d41ee90c4,Rua Luan Estrada,830,Apartamento 3,80941389,Guarulhos,Sao Paulo,Brasil
4d2aeb3d-7120-49b0-9e17-673e2c61bf15,c6bb1193-04da-4ca8-9608-7518e7ab6e16,Travessa Magali Clotilde de Pacheco Góis,366,Casa 3,51780810,Guarulhos,Sao Paulo,Brasil
1483b8e4-0bb8-4ff8-a791-7bc1bed7cae7,84c91e16-a305-40d5-a2a4-096682a2ecdf,Travessa Ana Sanches Pleza,49,Apartamento 8,99912070,Guarulhos,Sao Paulo,Brasil
915244c1-e6da-4751-a717-f2c7d7965cd9,8efbd380-69e5-4d86-9f37-1b3e6b1cb3a8,Avenida Teresa de Holanda,797,Apartamento 10,81694893,Osasco,Sao Paulo,Brasil
7e6e15ae-3455-4d2a-90be-d6d0a312906a,9cb03e2a-f25a-4c17-9b01-72c9ed8f4beb,Travessa Brenda Kohefu,520,Casa 10,96934524,Guarulhos,Sao Paulo,Brasil
07a4be4a-42cf-4bdf-91dc-c115acbdf734,8d1a1cce-3088-4ce1-b8cb-dc671d884dd4,Travessa Jackson de Godoy dos Santos,958,Casa 6,56704021,Sao Paulo,Sao Paulo,Brasil
7b8ef687-1d6a-4e74-8af4-44869a2ed746,8be4c765-85cc-4a48-87f1-1e6d2da3a9a4,Rua Paula de Ortiz Aglilman,824,Apartamento 7,26036452,Osasco,Sao Paulo,Brasil
51f7a857-8150-4d5a-b0aa-9ab74768017c,8fd18498-9439-46ee-abe3-39abf3a268a3,Travessa João Mineiro Neto,445,Casa 2,96091798,Guarulhos,Sao Paulo,Brasil
ed5ce05f-1e76-4d90-ab0d-118f100ddc68,ffe3d62e-1240-4db3-ab89-05a5d6ad6ce2,Travessa Jorge de Martins Rosa,316,Apartamento 2,67511511,Osasco,Sao Paulo,Brasil
4dada1d0-b8df-493d-9d2c-cd5a5f3ca3f3,f8b8cbe1-55b3-425d-ba6c-73f399a5155e,Avenida Léia de Menezes,114,Apartamento 6,74682405,Guarulhos,Sao Paulo,Brasil
5fc208ab-96be-48f5-81a1-61019fe6c6aa,2c001fc2-6a4b-4381-b130-68e1bbff2f0f,Avenida Bartolomeu Droi Fugu Dahirea,614,Apartamento 9,10567084,Guarulhos,Sao Paulo,Brasil
608f577e-24e1-46a2-85fd-2a94301fcf48,ab3656ee-31dc-4209-a7e8-6e4549a50837,Rua Adriano Inácio de Lemos Coutinho Júnior,622,Casa 6,26954662,Osasco,Sao Paulo,Brasil
2f18cf33-0486-4ed4-a3c6-09160c52f21a,001589b5-6bab-4cd6-b3c9-adfbfb22f7eb,Rua Bernardo de Guimarães,255,Casa 6,88793988,Sao Paulo,Sao Paulo,Brasil
5dbb931e-c196-4440-8461-4fc2a091e9b0,4ac2ea19-bdc3-4706-a24c-fee4bea69878,Rua Ali Sérgio Franco,386,Apartamento 3,20884016,Guarulhos,Sao Paulo,Brasil
4794f2f3-9920-4e29-8623-99b704ab24ca,e137a742-2c86-4349-a1cc-88ac49373c12,Avenida Arilda de Camargo,163,Apartamento 4,66120003,Osasco,Sao Paulo,Brasil
faa46d58-2568-4301-8bbc-1afcf291a0d4,2116d218-1c1c-4faa-8d71-0f2fef871e3d,Rua Jesus dos Santos,864,Apartamento 4,94295796,Guarulhos,Sao Paulo,Brasil
bfe9e588-a3af-4680-bc2c-03e9de0ae63c,28156ffd-c7d1-4d51-a246-843758785e21,Travessa Osvaldo Ibenuson,337,Casa 10,14530252,Guarulhos,Sao Paulo,Brasil
82f14370-b624-457c-bae7-8b57cb1a883c,e234ae24-4762-4387-8af9-8f7e010108aa,Travessa Baltazar Nilo de Souza Esier,198,Casa 1,16250133,Osasco,Sao Paulo,Brasil
a2a187d7-5c7f-4417-9171-ef0d64a698cb,8dcf3843-e299-44f6-be99-8331312bf27e,Avenida Janaína Elaine de Souza,92,Casa 8,81205944,Osasco,Sao Paulo,Brasil
af1f57f2-02af-4c14-af76-8ec4da80dad0,a2071f07-aadc-47c4-979c-95bfae2bfcd7,Avenida Quirino de Soares,830,Casa 4,74861083,Guarulhos,Sao Paulo,Brasil
dc044398-4e00-4ddd-908c-c89f4e28cfa3,b2997164-dc79-4e4c-b17e-717942387cad,Rua Damião Edson Roo da Graça,342,Apartamento 4,51924051,Guarulhos,Sao Paulo,Brasil
d778aebb-cd1d-4ed1-ad00-89df2a292e5c,b269fb3f-f14e-48e0-a009-69d191759deb,Rua Ramon Orlando Soimphipomvic Jardim,77,Apartamento 9,83275594,Sao Paulo,Sao Paulo,Brasil
575c7a40-0ccb-4e8b-a70b-9fe0ffd07d05,72612b5c-0d0c-4e03-ab2f-5181b72a5573,Travessa Hamilton Aécio Souto,199,Casa 8,55717704,Guarulhos,Sao Paulo,Brasil
aef89b12-4742-4f29-8f1c-c95e14f8f994,613b3723-2e3a-4ae3-afc3-a8342e11f5cc,Avenida Igor Cygipin Wodezu Neto,676,Casa 1,72923289,Sao Paulo,Sao Paulo,Brasil
0f0f39ed-c8ce-4c09-af81-8bc6ff665a85,1178406e-9629-4cd7-901e-b823f1c4989e,Avenida Eva Gisele de Chaves Gapu,832,Casa 8,16920770,Sao Paulo,Sao Paulo,Brasil
7d054fe1-5a7c-4e8f-9f7c-a4328593aa75,d15c0f4b-b2c9-4823-bec2-5d0d8c6819ec,Travessa Nelson Jean de Chaves Omfel Neto,604,Casa 5,93882013,Osasco,Sao Paulo,Brasil
b6f8a78e-1853-434e-8d3c-1b6230ec94f9,1cd79b24-e5cb-475a-a7ad-cb3936bba40d,Avenida Renato Jardim de Garcia,641,Apartamento 6,37907975,Guarulhos,Sao Paulo,Brasil
0f96b902-2d38-451d-8da3-bee6a4f46a49,0d6f1021-5a59-485f-8347-e615073d7d57,Avenida Olga Verni,577,Casa 4,15920592,Osasco,Sao Paulo,Brasil
c316fbe0-dd2e-41de-8cd6-ab25ad73a6e4,7f5edf6a-c320-4e99-9b5c-925bff5ad1d3,Travessa Benjamin Ivan de Andrade Fragoso,326,Apartamento 9,37296527,Osasco,Sao Paulo,Brasil
de733871-2574-47fb-a36f-f1f7a174d295,16f7c98a-0f43-4f24-ae7a-b5d672246cf7,Avenida Márcia Miljibrirnan,756,Casa 7,36422595,Sao Paulo,Sao Paulo,Brasil
816ecda1-df2c-4aa2-ba06-6bc9644bc108,b4bd4126-3bec-4f65-8262-f1f57a52693d,Rua Geraldo Gustavo Bahia Júnior,986,Casa 4,83282150,Osasco,Sao Paulo,Brasil
2775976f-9701-4780-b261-3cadf9faf8d3,030a99cc-51e7-4038-8ec7-f5d80a84ca47,Avenida Wally Roger da Silva Nyu,989,Casa 7,45980572,Osasco,Sao Paulo,Brasil
c27bb4c2-3294-4236-a798-ee8a46e0a735,d5eb6382-7179-456a-8696-a0b8ba894f0c,Travessa Joel Nedloz,722,Apartamento 4,39375234,Sao Paulo,Sao Paulo,Brasil
439999a2-6d69-4c7a-b4d5-f49273edaa25,51ffe8e6-7d7d-471e-b819-9158dd243d38,Travessa Zulmira Tebiba de Paranhos,372,Apartamento 4,68057319,Osasco,Sao Paulo,Brasil
5c7c7c27-2465-48e2-aaae-568d79f00c4b,399f53b1-0431-4b48-abce-9d6f0626137c,Avenida Valquíria de Gimenes Atroiã,29,Casa 10,89363993,Sao Paulo,Sao Paulo,Brasil
51a14654-b6e3-4156-b9cc-ba64ea949445,c2cf6abb-4d23-4bac-8b67-7a87a4db72ef,Rua Fred Futreã,441,Casa 5,73569394,Osasco,Sao Paulo,Brasil
73b616ca-3444-4d4d-a042-94cddadaf844,51c123a2-e08f-43c4-a960-c2c53f520f3e,Travessa Célia Joelma Vasrapunusan de Antunes,196,Casa 5,53092455,Guarulhos,Sao Paulo,Brasil
47d8a351-0475-4cbd-9026-86353ef696c0,9c70d1fe-f336-4b1b-b493-359c61cc60fd,Avenida Luzia de Lemos,379,Apartamento 5,13475721,Osasco,Sao Paulo,Brasil
d3532bc3-9060-48ec-9ec3-d4205b9f14a2,f6add72e-fcdc-4faf-8f07-be8a83faffa4,Travessa Mariano do Nascimento de Pereira,136,Apartamento 3,10422934,Sao Paulo,Sao Paulo,Brasil
d12e4b4f-c7cd-4af1-a3c7-36ccf722ec35,f584809a-3b91-4442-b920-db32d856da42,Travessa Alisson Ademar de Angola,111,Apartamento 10,69914259,Guarulhos,Sao Paulo,Brasil
04391bae-f0b1-4bba-8282-d7326fb9ef9a,a3e7c423-5222-47a7-892a-ad36c0a1026a,Travessa Wendy Nayara Elsason Rici,74,Apartamento 10,39700696,Sao Paulo,Sao Paulo,Brasil
db244fb4-97c3-4d8c-b879-0723487277c7,9d5a3c0e-05ac-4fc4-831c-7c076dd4e939,Travessa Beto Rodrigo da Luz Elxo Terceiro,148,Apartamento 8,67475581,Guarulhos,Sao Paulo,Brasil
e0e01604-68c4-4d91-bf27-07422d22ac2c,cf4a2faf-cb8a-45b5-b9aa-25dfa555f3a9,Travessa Lena de Gusmões,442,Casa 3,99787199,Guarulhos,Sao Paulo,Brasil
031967f9-d43a-463d-9f12-073367203a83,c37f22c2-ee28-482c-8c4e-3bfe0934493a,Travessa Hamilton Valtteme,579,Casa 9,31935143,Osasco,Sao Paulo,Brasil
2fd03ddc-7d22-4f6a-8cbb-d45d8c4c2d5d,6672e34b-bd21-4778-948a-ddac287a6673,Rua Thaíssa de Gusmões,656,Apartamento 2,45229637,Sao Paulo,Sao Paulo,Brasil
91ebf584-f871-41c0-a3c7-478bc43a1d27,112d09fc-2581-4dba-aa26-4586e5bb1195,Rua Baltazar de Souza da Silva,714,Apartamento 6,74043706,Osasco,Sao Paulo,Brasil
bedc3808-7bcb-4dde-bda7-0a0d4e36e1e0,cb508d65-97b6-448b-9a3c-795804dfeec8,Travessa Quico Edson Bromu do Vale,227,Casa 3,26998270,Sao Paulo,Sao Paulo,Brasil
1f749334-6eae-4df9-86cd-fe7085fcee1f,d38d8174-1aa1-4bf1-bd0b-b847be5d85dd,Rua Suzana da Lira de Medeiros,378,Casa 4,65396212,Sao Paulo,Sao Paulo,Brasil
5dc78c0b-b237-40f4-81bc-755f4da859ea,1824cd85-5bd2-41e8-b5ad-6fc2faeace99,Travessa Maria Wendy de Barbosa,452,Casa 7,32817247,Osasco,Sao Paulo,Brasil
ba3a5fa5-6129-41b8-ac69-11cab7fe3866,ff7d756c-fc83-46fc-933c-02ceb2c5b326,Avenida Cibele Bianca de Arruda Hirncko,391,Casa 3,97874917,Osasco,Sao Paulo,Brasil
92ab902f-302c-4666-8d54-de13908660c3,819366b7-98fe-49ac-a61f-416d628c41a5,Rua Amanda de Viana,931,Apartamento 2,15266455,Osasco,Sao Paulo,Brasil
2fbbfeea-7724-4066-85fe-094763f07918,376a93d1-f0d7-40a3-9886-7e0813469d22,Rua Arlete Câmara,234,Apartamento 1,56736316,Sao Paulo,Sao Paulo,Brasil
6a31b6e2-cb99-4b7a-984c-81dedfe8dd22,30f12e9c-9027-475b-80f8-aa03fb95fe87,Avenida Kiara Sanches de Amorim,435,Casa 9,70179056,Guarulhos,Sao Paulo,Brasil
2e3ab3c7-31ab-4255-aa42-3dd2d1283b71,37d48377-4d47-4116-8342-7eae0dfa42ed,Travessa Xilena Fabiana de Leão,869,Apartamento 1,59809175,Guarulhos,Sao Paulo,Brasil
390dbf2e-aab9-449b-b0e0-c4e380680505,4284d5d3-033c-448f-a70e-8310c393e059,Avenida Janaína Viviane de Souza Sirnshol,42,Casa 10,13844141,Guarulhos,Sao Paulo,Brasil
95b01bb6-bdae-456a-b41f-50918eb141dc,cb4b350a-d79d-4738-b73a-8428bb9ad172,Avenida Roger Dionísio de Souza Lesi,886,Casa 3,80410885,Guarulhos,Sao Paulo,Brasil
68556513-93fd-478a-83c2-23fb60c7bb28,669e8e03-6842-4bc1-9c6a-c0a3cf096003,Rua Adílson Dante da Silva Euzan,88,Apartamento 10,93507845,Sao Paulo,Sao Paulo,Brasil
12e161f0-0c41-4cf8-8b96-d52b79729ff3,8c51f4a1-3557-4191-b712-118d625d8383,Avenida Eduardo Oliver do Vale,38,Apartamento 10,25834595,Guarulhos,Sao Paulo,Brasil
c23554a5-3b34-4914-8c41-291cb721fc95,cb1f5ff9-3f98-4cd7-8315-ff7f3fb7dd55,Rua Laura Rangel de Barbosa,964,Apartamento 3,88970553,Guarulhos,Sao Paulo,Brasil
fa99b54a-6c65-4b43-a41e-e886054c92e7,132f58ea-2b3f-489f-93a5-7b800a5142f8,Travessa Karl Micael Bogatsuro de Araújo do Espírito Santo,604,Casa 7,32905112,Sao Paulo,Sao Paulo,Brasil
b0167dbb-271b-4386-9d7b-b6cffe27546b,8deaa32f-85cc-45fb-84fa-fc3520de5663,Rua Hércules de Trindade,928,Casa 4,51590846,Osasco,Sao Paulo,Brasil
e4e449c2-8d3e-46e6-b5a8-3131b2117276,f01754d9-ff60-4e36-8c9e-feee4bcfff58,Rua José Adriano Fesonhasã,555,Casa 4,36994623,Guarulhos,Sao Paulo,Brasil
e5090d14-d8c5-423d-b81d-4d9782593f01,a3159d9e-55de-468f-8963-117d67a150ab,Avenida Hélio Estevão Aeov,557,Apartamento 7,40104470,Osasco,Sao Paulo,Brasil
e911c0e1-f4c2-4a9f-8b02-756c67dd5ba4,0d56facc-4203-4443-8ae5-90ae43be293b,Rua Danielle Andréia Coyplevason de Monteiro Terceiro,908,Casa 5,47320040,Osasco,Sao Paulo,Brasil
a1b84e99-6c3a-4b35-ac4a-7f8e468b0a74,591e0d0a-e9e6-4268-be4a-29ea5c20c75e,Avenida Natália Eunice Croevic,129,Apartamento 1,48759069,Osasco,Sao Paulo,Brasil
9e12734e-389f-47f9-a6ba-86e429b3c401,8e814ca1-36ef-4635-bf9c-612887a7045f,Rua Nicolau Albino de Oliva,527,Casa 4,94099357,Guarulhos,Sao Paulo,Brasil
42020f86-eef0-4da4-a0cb-50df37690f6b,64f96067-ed25-488b-964c-1d24cf46b114,Rua Ezequiel Negrão de Menezes,570,Apartamento 1,43620852,Osasco,Sao Paulo,Brasil
82663261-0533-4794-8873-af2a846a22d2,ed73be4c-09db-473c-b60e-c8b4ca2cbfbb,Travessa Jandira Laura de Brito Pamis da Silva,970,Apartamento 9,69077654,Sao Paulo,Sao Paulo,Brasil
ef565e02-f723-4d3f-96f6-8e2ef4f5afa3,974499da-b917-45f7-a616-3f0bcbdbb9ca,Rua Leo Adílson de Alvarenga Grirne Júnior,699,Casa 4,98674911,Sao Paulo,Sao Paulo,Brasil
043db130-818a-4c5d-a208-743079a6c717,f56145fd-3414-4be4-8123-5a945e260e13,Rua Anne Daiane de Abreu da Silva,455,Casa 9,62271394,Sao Paulo,Sao Paulo,Brasil
b03be4a2-d759-4b2d-b632-a246c0310086,8e0df02d-d643-4c4a-aaee-abdc2d6d18a6,Rua Cirilo Hochi de Souza,716,Casa 8,25016178,Sao Paulo,Sao Paulo,Brasil
ee1b98b7-c3b4-4c18-9c6c-8ae96cb3e992,79032b51-0b1d-4770-94d2-20f36e11e7be,Travessa Karina Schneider,950,Apartamento 2,67134805,Osasco,Sao Paulo,Brasil
51b0d4dd-3cb9-464b-8735-662ce75ec5e3,5f9dd6c4-e337-4610-9cbe-841a9859836d,Rua Ezequiel da Silva Uscoson,865,Apartamento 8,56405718,Guarulhos,Sao Paulo,Brasil
d18638e0-1a6c-47df-b6f8-1b4412e9f0a8,85b7ad52-8be3-4b34-a483-7a7c3e2cb34c,Avenida Xilena de Fraga dos Santos,659,Casa 3,79054394,Sao Paulo,Sao Paulo,Brasil
47d63477-dd46-4e4f-b94d-3ee0431a24ae,5635834f-a0af-4156-a8a2-0b38a934e0a4,Rua Neila da Silva Nake,790,Apartamento 6,14047989,Osasco,Sao Paulo,Brasil
f3b3122d-f54b-4200-943f-4b11172a244e,e929167c-a4a0-4028-bf35-94257de0fbfe,Avenida Victor Estevão de Bragança Júnior,21,Casa 9,48999098,Osasco,Sao Paulo,Brasil
04cf152d-0564-49ea-b600-9ffd7b297ccc,997c1d58-6ce5-4906-b2ad-2e53755f7365,Travessa Cirilo Kim de Aguiar Resoya Júnior,298,Apartamento 10,66578500,Guarulhos,Sao Paulo,Brasil
c0d20b79-6825-4ced-9276-f0ea62873f0b,7558e26b-0060-4aa4-b332-8a236740e9a2,Travessa Luciano Daidity,284,Apartamento 5,84890869,Osasco,Sao Paulo,Brasil
24885d50-15e9-40fe-912f-38817a5c5248,909f9f6c-4436-4884-a713-aac649400e36,Rua Laerte Aoer,727,Casa 3,38469260,Sao Paulo,Sao Paulo,Brasil
89b05b05-3e15-4bce-9256-087fa7e59336,316280de-d442-4d31-86c5-3f834af62fd7,Rua Núbia de Teixeira,378,Casa 4,78619721,Guarulhos,Sao Paulo,Brasil
4cf05e7a-dc59-4014-96c5-442955134c42,f7ec7d0d-b0d3-4ddc-9d32-757de3340cff,Avenida Zulmira de Souza,975,Apartamento 10,91637524,Guarulhos,Sao Paulo,Brasil
09a5ef78-60e2-45b9-a3bd-806cc9186346,ddf3daf2-15be-4738-9b39-194cabcbdad7,Avenida Alexandre Baltazar de Sobral Ihe Júnior,470,Apartamento 3,10182071,Guarulhos,Sao Paulo,Brasil
a4d3334f-1d5a-4308-90b2-90ef751342fa,3495da89-61bb-4c90-895e-0c50b23386ac,Rua Rafael Táles do Rio,299,Apartamento 6,30249464,Sao Paulo,Sao Paulo,Brasil
a8f2bc2d-af83-4003-827f-3d064af8d13f,9d924cfc-d77b-4ac1-b8ea-abd64cfb0992,Rua Carolina Pembre dos Santos,712,Casa 10,17610441,Sao Paulo,Sao Paulo,Brasil
72f513ac-5977-4e5f-b34e-b85fcbf9936f,85c2ce56-c668-4eb7-9f51-90333c3e7719,Travessa Moacyr Zornoman,246,Apartamento 2,81864710,Guarulhos,Sao Paulo,Brasil
2b02da91-e09f-4ff6-814d-70d42a7b5ce5,d06d69c4-0213-4fd5-852b-f59e131ece7d,Rua Amália Andréia Topedema Giaman,47,Casa 1,50307180,Sao Paulo,Sao Paulo,Brasil
d91a8c8a-54b5-4b00-b0a4-6a82b4639f01,4ba1ca31-e85c-4263-a9ab-3d792712e10c,Avenida Álvaro de Campos,492,Apartamento 5,79811149,Osasco,Sao Paulo,Brasil
8215ac03-b782-4503-a5cf-b89c10fe5084,cca4d865-c4ab-4313-b76a-63b99f3a265c,Travessa Tainara de Simões Terceiro,80,Casa 8,98072843,Sao Paulo,Sao Paulo,Brasil
af80aba4-d450-4e47-a2c8-580e0aa6151d,2f693db3-a776-468e-9f86-6e6074033e5b,Travessa Yuri Leoan Balla,341,Casa 10,66106642,Osasco,Sao Paulo,Brasil
21a32636-301a-444a-8bf9-eed9cec05a97,c50d0cec-7b57-4943-9740-7d51b21dc1ec,Rua Wilma de Torquato,735,Apartamento 3,90476966,Guarulhos,Sao Paulo,Brasil
33c034ec-5f62-46b7-ae16-7345e3743606,3c291886-5834-48db-bf40-ab63dded4eb5,Rua Hugo José de Monteiro,546,Casa 1,16939603,Guarulhos,Sao Paulo,Brasil
0b6eb416-0ed1-4121-bcb8-2a0ee5a73712,61fbda7e-e5f7-412f-ba57-66db557afe7b,Travessa Márcio Alisson Brusyrnel do Nascimento,548,Apartamento 4,12776179,Sao Paulo,Sao Paulo,Brasil
df23890c-88eb-4b13-8b15-f16de3c191af,2ae6c960-7b4e-4e28-a40d-d4ccdf62e85d,Avenida Eva Eduarda de Lemos Nies,606,Casa 9,91628499,Sao Paulo,Sao Paulo,Brasil
efb94fd4-9586-4bc0-a018-03f52cfa321b,82535276-4ba5-402f-8fb2-4b3c1c9d9a74,Avenida César de Pereira Júnior,20,Casa 2,37132034,Guarulhos,Sao Paulo,Brasil
0deca61c-5bbf-4e28-a299-a32f372eaf67,eb3e3acd-7f00-4f4c-9575-bd50aa79671c,Travessa Marta Suzana de Chaves,338,Apartamento 7,61612997,Guarulhos,Sao Paulo,Brasil
e2ab3e40-47f6-40c1-b4bb-c2fcccdd8bf2,5a5155a5-ce86-4202-b05f-08ef77ca83e0,Avenida Guilherme Mateus do Maranhão Pozare,25,Apartamento 9,75284500,Guarulhos,Sao Paulo,Brasil
fc647c44-3cb1-4f90-bb0f-f46e18323707,0e174a45-1dd2-41ca-9e17-164d282eae05,Travessa Giuseppe Everton de Alvarenga Griruason,331,Apartamento 3,47447785,Guarulhos,Sao Paulo,Brasil
1c407564-fd42-428d-81a2-3ea716358eb4,02598d29-6a16-42fb-a55d-c896527089d9,Avenida Verônica Jenny Negrão de Souza,341,Apartamento 2,62359675,Sao Paulo,Sao Paulo,Brasil
b4f26733-d223-4ec7-a4ac-f164e852368e,27cd1f0b-8ea8-436b-bd40-b41e95f8b170,Rua Mayra de Camargo Visizpo,499,Casa 6,25750677,Osasco,Sao Paulo,Brasil
20f93715-ee84-4bf7-8604-c4a27dcdc904,5458fb2e-94d8-4fb8-bdc0-5a4d146844ab,Avenida Marlon do Maranhão de Machado,631,Apartamento 7,70469673,Sao Paulo,Sao Paulo,Brasil
cd950c01-6c29-4b8a-a28d-9b9b8600d6e1,fc45e79d-fa11-4418-bd78-82ae4c230e1c,Travessa Maria Laila de Silveira,389,Casa 8,79636596,Sao Paulo,Sao Paulo,Brasil
33f0ef31-e635-45e1-bea1-ac18a277c088,4b9f66fc-99bc-475d-a23d-b5f25fccc82c,Rua Tatiane Celeste Guge,65,Casa 7,84296233,Guarulhos,Sao Paulo,Brasil
676496e7-f763-4fbd-b5e1-ae639e0e3266,4b3268d0-0350-47e3-9ab7-c71a246ace3e,Avenida Zenaide Marlene Fragoso de Souza,490,Casa 4,99347936,Guarulhos,Sao Paulo,Brasil
1be6406f-7940-455f-998b-e54b560beb6c,dd6bfc75-3566-420e-98cc-8d19050fb980,Travessa Rosângela de Souza Yarnu,855,Apartamento 10,79576589,Guarulhos,Sao Paulo,Brasil
3fe25baf-2f83-4cb2-9c08-27c2c41e0d46,0d2f2f16-2bd6-4c0a-9181-891c0669a432,Avenida Albina Rani,195,Casa 9,34454767,Sao Paulo,Sao Paulo,Brasil
510b23f1-8026-4fbf-8260-a2728e197861,4b1d0c9b-1ea0-41a7-af38-ec3e67deb12f,Avenida Cibele de Cardozo,353,Apartamento 4,14694849,Sao Paulo,Sao Paulo,Brasil
53f02079-2904-41d4-b37a-b7e7456a38e2,20625c2c-602c-4a50-ba17-54ee2488c14a,Rua Hamilton Ricardo Aplie,824,Casa 2,56357966,Sao Paulo,Sao Paulo,Brasil
2e155c16-6aaa-46fb-9c29-9fd7257e02e4,2a216abe-4f32-44d5-a550-fe3955247951,Rua Heloísa de Camargo,627,Apartamento 9,65092918,Sao Paulo,Sao Paulo,Brasil
